text,label
Sali na sa pinaka-malambot na slots sa 188BET. Dito ang daming nananalo: bit.ly/secure-ph-848031,"Gambling Promotion, Phishing"
"Hi, I'm recruiter for Data Encoder. Your profile is selected for 2k-5k pay. Info: bit.ly/secure-ph-609584",Phishing
"GCASH Alert! Someone tried to access your wallet from Singapore. If not you, block: bit.ly/secure-ph-709239","Bank Scam, Phishing"
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-883416 to avoid deactivation.,"Gambling Promotion, Phishing"
Security Bank: Ur account is detected suspicious activity. Pls verify identity now d2: bit.ly/secure-ph-972321,"Bank Scam, Phishing"
BPI: Ur account is detected suspicious activity. Pls verify identity now d2: bit.ly/secure-ph-467211,"Bank Scam, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-467484,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-998455 to avoid deactivation.,"Gambling Promotion, Phishing"
"Hi, I'm recruiter for Remote Staff. Your profile is selected for 1k-3k pay. Info: bit.ly/secure-ph-222418",Phishing
New member bonus from 999BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-925998,"Bank Scam, Gambling Promotion, Phishing"
J&T Express: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-767365,Phishing
"Unionbank Alert! Someone tried to access your wallet from Cebu. If not you, block: bit.ly/secure-ph-292378","Bank Scam, Phishing"
Your order #41631 delivery failed. Update address to avoid return: bit.ly/secure-ph-444653,Phishing
"Your Maya Bank credit card has been used for P50,000 voucher. Report if unauthorized: bit.ly/secure-ph-939390","Bank Scam, Phishing"
Withdraw your winnings in 2 mins! Join BINGOPLUS now and get 904 free: bit.ly/secure-ph-989840,"Gambling Promotion, Phishing"
PSBank: Ur account is suspended. Pls verify identity now d2: bit.ly/secure-ph-266802,"Bank Scam, Phishing"
"Part-time Job hiring! Amazon PH is looking for staff. Earn P10,000 weekly daily. Apply: bit.ly/secure-ph-941073",Phishing
Sali na sa pinaka-malambot na slots sa WIN-PH. Dito ang daming nananalo: bit.ly/secure-ph-772867,"Gambling Promotion, Phishing"
Winner! Chosen mobile # for P100k Smart GigaLife lucky draw. Claim at 09777946455.,Phishing
BOSS! Swerte mo today. Panalo na sa JILI777. Free 736 credits: bit.ly/secure-ph-661658,"Gambling Promotion, Phishing"
Winner! Chosen mobile # for P100k Smart GigaLife lucky draw. Claim at 09261456580.,Phishing
Ur the lucky winner of MacBook Pro from Coca-Cola. Valid for 24hrs. Pls call 09153758793.,Phishing
BOSS! Swerte mo today. Panalo na sa MEGA-PANALO. Free 993 credits: bit.ly/secure-ph-747887,"Gambling Promotion, Phishing"
PHLPost: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-926280,Phishing
Work from home! Telegram Task online tasks. P542 per order. Msg us: wa.me/639456782534,Phishing
PSBank: Ur account is suspended. Pls verify identity now d2: bit.ly/secure-ph-747490,"Bank Scam, Phishing"
BOSS! Swerte mo today. Panalo na sa WIN-PH. Free 611 credits: bit.ly/secure-ph-219189,"Gambling Promotion, Phishing"
MA'AM/SIR! GCASH iAccess needs validation due to suspicious activity: bit.ly/secure-ph-213862,"Bank Scam, Phishing"
Apple ID: Someone logged in from Unknown Location. Secure account: bit.ly/secure-ph-759539,Phishing
"Part-time Job hiring! Remote Staff is looking for staff. Earn P10,000 weekly daily. Apply: bit.ly/secure-ph-867695",Phishing
New member bonus from G-SLOT! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-814284,"Bank Scam, Gambling Promotion, Phishing"
Entrego: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-141561,Phishing
"GoTyme Alert! Someone tried to access your wallet from Unknown Location. If not you, block: bit.ly/secure-ph-828023",Phishing
Sali na sa pinaka-malambot na slots sa 777CASINO. Dito ang daming nananalo: bit.ly/secure-ph-434316,"Gambling Promotion, Phishing"
Withdraw your winnings in 2 mins! Join PH-BET now and get 638 free: bit.ly/secure-ph-643250,"Gambling Promotion, Phishing"
"GCASH Alert! Someone tried to access your wallet from China. If not you, block: bit.ly/secure-ph-129688","Bank Scam, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-976214,Phishing
Part-time Job hiring! Amazon PH is looking for staff. Earn 500-1500 daily. Apply: bit.ly/secure-ph-991394,Phishing
PCSO: Lucky number mo nanalo ng 1 Million! Tawagan si Secretary Reyes 09769585378.,Ham
Sali na sa pinaka-malambot na slots sa JILI777. Dito ang daming nananalo: bit.ly/secure-ph-929104,"Gambling Promotion, Phishing"
Work from home! Lazada online tasks. P736 per order. Msg us: wa.me/639206469282,Phishing
"Winner! Chosen mobile # for 250,000 PHP 7-Eleven lucky draw. Claim at 09578234803.",Phishing
Shopee Xpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-508927,Phishing
Easy money! Like and follow for Remote Staff and get 159 daily. Apply now: wa.me/639494243633,Phishing
Winner! Chosen mobile # for 1 Million Globe Rewards lucky draw. Claim at 09709526276.,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-529439,Phishing
Work from home! Facebook Affiliate online tasks. P315 per order. Msg us: wa.me/639326702744,Phishing
BOSS! Swerte mo today. Panalo na sa 999BET. Free 237 credits: bit.ly/secure-ph-256286,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-342481,Phishing
Chinabank: Ur account is detected suspicious activity. Pls verify identity now d2: bit.ly/secure-ph-429520,"Bank Scam, Phishing"
New member bonus from P0BWC! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-418187,"Bank Scam, Gambling Promotion, Phishing"
BOSS! Swerte mo today. Panalo na sa MEGA-PANALO. Free 597 credits: bit.ly/secure-ph-938792,"Gambling Promotion, Phishing"
Winner! Chosen mobile # for 1 Million Globe Rewards lucky draw. Claim at 09994808601.,Phishing
"C0NGRATS! Napili ur # for 1 Million from Petron. To claim, call Atty. Garcia 09729109792.",Phishing
Globe/Smart: Redeem your unclaimed MacBook Pro now. Click to claim: bit.ly/secure-ph-454538,Phishing
Laro na sa G-SLOT! Get No deposit bonus pag nag-register today. Link d2: bit.ly/secure-ph-602595,"Gambling Promotion, Phishing"
"Hi, I'm recruiter for Remote Staff. Your profile is selected for 3000-8000 pay. Info: bit.ly/secure-ph-677521",Phishing
Globe/Smart: Redeem your unclaimed iPad Air now. Click to claim: bit.ly/secure-ph-264164,Phishing
Globe/Smart: Redeem your unclaimed Toyota Vios now. Click to claim: bit.ly/secure-ph-766064,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-852956 to avoid deactivation.,"Gambling Promotion, Phishing"
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-440333 to avoid deactivation.,"Gambling Promotion, Phishing"
Withdraw your winnings in 2 mins! Join 999BET now and get 134 free: bit.ly/secure-ph-641316,"Gambling Promotion, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-660121,Phishing
Looking for extra income? Amazon PH needs 50 people for remote work. Register: bit.ly/secure-ph-449183,"Gambling Promotion, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-401069,Phishing
New member bonus from 747LIVE! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-739565,"Bank Scam, Gambling Promotion, Phishing"
Apple ID: Someone logged in from Manila. Secure account: bit.ly/secure-ph-247848,Phishing
Verify your GoTyme mobile number to avoid account deletion. Update here: bit.ly/secure-ph-743274,Phishing
Ur the lucky winner of Galaxy S24 from Shopee Raffle. Valid for 24hrs. Pls call 09739749065.,Phishing
Easy money! Like and follow for YouTube Liker and get 554 daily. Apply now: wa.me/639198868097,Phishing
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-174138,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-582852,Phishing
PCSO: Lucky number mo nanalo ng P100k! Tawagan si Secretary Bautista 09776636916.,Ham
BOSS! Swerte mo today. Panalo na sa OKBET. Free 654 credits: bit.ly/secure-ph-136657,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-389503,Phishing
Sali na sa pinaka-malambot na slots sa JILI-BET. Dito ang daming nananalo: bit.ly/secure-ph-633453,"Gambling Promotion, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-420928,Phishing
Part-time Job hiring! YouTube Liker is looking for staff. Earn 500-1500 daily. Apply: bit.ly/secure-ph-456265,Phishing
Laro na sa 777CASINO! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-405817,"Gambling Promotion, Phishing"
Verify your MAYA mobile number to avoid account deletion. Update here: bit.ly/secure-ph-834398,"Bank Scam, Phishing"
Shopee Xpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-712007,Phishing
Work from home! TikTok Shop online tasks. P521 per order. Msg us: wa.me/639526592000,Phishing
"Hi, I'm recruiter for Zalora. Your profile is selected for 2k-5k pay. Info: bit.ly/secure-ph-249777",Phishing
MA'AM/SIR! BPI iAccess needs validation due to suspicious activity: bit.ly/secure-ph-631070,"Bank Scam, Phishing"
Ur the lucky winner of NMAX Motorcycle from Shopee Raffle. Valid for 24hrs. Pls call 09722681872.,Phishing
Looking for extra income? Telegram Task needs 50 people for remote work. Register: bit.ly/secure-ph-640527,"Gambling Promotion, Phishing"
Easy money! Like and follow for Amazon PH and get 367 daily. Apply now: wa.me/639498706748,Phishing
Work from home! Lazada online tasks. P991 per order. Msg us: wa.me/639644360342,Phishing
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-776791,Phishing
Easy money! Like and follow for Remote Staff and get 676 daily. Apply now: wa.me/639281089731,Phishing
BPI: Ur account is unauthorized login. Pls verify identity now d2: bit.ly/secure-ph-332224,"Bank Scam, Phishing"
Laro na sa G-SLOT! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-246831,"Gambling Promotion, Phishing"
Sali na sa pinaka-malambot na slots sa 188BET. Dito ang daming nananalo: bit.ly/secure-ph-425324,"Gambling Promotion, Phishing"
Winner! Chosen mobile # for P800k Puregold lucky draw. Claim at 09342001131.,Phishing
MA'AM/SIR! AUB iAccess needs validation due to suspicious activity: bit.ly/secure-ph-274144,"Bank Scam, Phishing"
PCSO: Lucky number mo nanalo ng P300k! Tawagan si Secretary Santos 09898850308.,Ham
Laro na sa 999BET! Get Daily 50 pesos free pag nag-register today. Link d2: bit.ly/secure-ph-234649,"Gambling Promotion, Phishing"
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-346940 to avoid deactivation.,"Gambling Promotion, Phishing"
Your order #52351 delivery failed. Update address to avoid return: bit.ly/secure-ph-869339,Phishing
BOSS! Swerte mo today. Panalo na sa WIN-PH. Free 362 credits: bit.ly/secure-ph-185730,"Gambling Promotion, Phishing"
Your order #89301 delivery failed. Update address to avoid return: bit.ly/secure-ph-510513,Phishing
Sali na sa pinaka-malambot na slots sa JILI-BET. Dito ang daming nananalo: bit.ly/secure-ph-805357,"Gambling Promotion, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-989698,Phishing
BOSS! Swerte mo today. Panalo na sa WIN-PH. Free 855 credits: bit.ly/secure-ph-938575,"Gambling Promotion, Phishing"
J&T Express: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-957604,Phishing
Laro na sa MEGA-PANALO! Get No deposit bonus pag nag-register today. Link d2: bit.ly/secure-ph-637052,"Gambling Promotion, Phishing"
New member bonus from 747LIVE! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-542298,"Bank Scam, Gambling Promotion, Phishing"
BOSS! Swerte mo today. Panalo na sa 777CASINO. Free 888 credits: bit.ly/secure-ph-172425,"Gambling Promotion, Phishing"
Verify your PSBank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-944397,"Bank Scam, Phishing"
Easy money! Like and follow for Shopee and get 599 daily. Apply now: wa.me/639993060933,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-192425 to avoid deactivation.,"Gambling Promotion, Phishing"
"C0NGRATS! Napili ur # for P100k from Petron. To claim, call Atty. Tan 09473206485.",Phishing
New member bonus from JILI-BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-970295,"Bank Scam, Gambling Promotion, Phishing"
"BPI Alert! Someone tried to access your wallet from Unknown Location. If not you, block: bit.ly/secure-ph-167582","Bank Scam, Phishing"
"Winner! Chosen mobile # for 250,000 PHP SM Supermalls lucky draw. Claim at 09189546732.",Phishing
Sali na sa pinaka-malambot na slots sa 747LIVE. Dito ang daming nananalo: bit.ly/secure-ph-909815,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-272154,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-759479 to avoid deactivation.,"Gambling Promotion, Phishing"
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-943366 to avoid deactivation.,"Gambling Promotion, Phishing"
Your order #64932 delivery failed. Update address to avoid return: bit.ly/secure-ph-946458,Phishing
Apple ID: Someone logged in from China. Secure account: bit.ly/secure-ph-630789,Phishing
Apple ID: Someone logged in from Quezon City. Secure account: bit.ly/secure-ph-361744,Phishing
"Your EastWest credit card has been used for P50,000 voucher. Report if unauthorized: bit.ly/secure-ph-490641","Bank Scam, Phishing"
"Hi, I'm recruiter for Remote Staff. Your profile is selected for 2k-5k pay. Info: bit.ly/secure-ph-590620",Phishing
New member bonus from JILI-BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-602267,"Bank Scam, Gambling Promotion, Phishing"
"C0NGRATS! Napili ur # for P50,000 voucher from Lazada Anniversary. To claim, call Atty. Villanueva 09541407245.",Phishing
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-438502,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-293982 to avoid deactivation.,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-636093,Phishing
Sali na sa pinaka-malambot na slots sa JILI777. Dito ang daming nananalo: bit.ly/secure-ph-418354,"Gambling Promotion, Phishing"
Easy money! Like and follow for Remote Staff and get 757 daily. Apply now: wa.me/639646755934,Phishing
Withdraw your winnings in 2 mins! Join WIN-PH now and get 281 free: bit.ly/secure-ph-203889,Phishing
Work from home! Lazada online tasks. P298 per order. Msg us: wa.me/639597845407,Phishing
Apple ID: Someone logged in from Russia. Secure account: bit.ly/secure-ph-892444,Phishing
Easy money! Like and follow for Lazada and get 178 daily. Apply now: wa.me/639812412293,Phishing
MA'AM/SIR! GoTyme iAccess needs validation due to suspicious activity: bit.ly/secure-ph-707360,"Bank Scam, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-277730,Phishing
"MAYA Alert! Someone tried to access your wallet from Pasay. If not you, block: bit.ly/secure-ph-797164","Bank Scam, Phishing"
Withdraw your winnings in 2 mins! Join OKBET now and get 464 free: bit.ly/secure-ph-494003,"Gambling Promotion, Phishing"
BOSS! Swerte mo today. Panalo na sa 188BET. Free 204 credits: bit.ly/secure-ph-107903,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-709734,Phishing
PSBank: Ur account is under review. Pls verify identity now d2: bit.ly/secure-ph-955395,"Bank Scam, Phishing"
Withdraw your winnings in 2 mins! Join PH-BET now and get 447 free: bit.ly/secure-ph-258381,"Gambling Promotion, Phishing"
Looking for extra income? Facebook Affiliate needs 50 people for remote work. Register: bit.ly/secure-ph-931619,"Gambling Promotion, Phishing"
"Your Maya Bank credit card has been used for 250,000 PHP. Report if unauthorized: bit.ly/secure-ph-792740","Bank Scam, Phishing"
Part-time Job hiring! Telegram Task is looking for staff. Earn 2k-5k daily. Apply: bit.ly/secure-ph-338664,Phishing
Your order #20465 delivery failed. Update address to avoid return: bit.ly/secure-ph-814731,Phishing
Security Bank: Ur account is expiring today. Pls verify identity now d2: bit.ly/secure-ph-368782,"Bank Scam, Phishing"
