text,label
I-celebrate ang PASKO with our Grand Gift: Get up to 100 GB data + UNLIMITED CALLS & TEXTS! Paano? Send 10 'Pasa Promo' to DIFFERENT loved ones: 1. Start sending 3 PasaPromo to get Santa's First Gift: 24 GB & more. 2. Share 3 more PasaPromo for Double Delight: 48 GB & more. 3. Complete 4 more PasaPromo to unwrap the Grand Gift. Go to 'Pasa' on https://smrt.ph/GetSmartApp to start sending! 'Til 18-December-2024 only!,Ham
"PESONet is now available on the BDO Online app! Send Money up to P250,000 per day for only P50. Try it now!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Regalo namin sa inyo: 20 GB for 20 pesos! Bili na ng Panalo 20 to get TOTAL 20 GB ALL ACCESS (1 GB + FREE 19 GB) & 240 MINS CALLS & TEXTS for 1 day -- Kunin mo na bago pa mawala! Load na: https://smrt.ph/GetSmartApp (Wais Hacks) or dial *123# NOW!,Ham
Wag kalimutan ang Grand Gift namin: 100 GB data + UNLIMITED CALLS & TEXTS! Paano? Send 10 'Pasa Promo' to DIFFERENT loved ones: 1. Start sending 3 PasaPromo to get Santa's First Gift: 24 GB & more. 2. Share 3 more PasaPromo for Double Delight: 48 GB & more. 3. Complete 4 more PasaPromo to unwrap the Grand Gift. Go to 'Pasa' on https://smrt.ph/GetSmartApp to start sending! 'Til 10-December-2024 only!,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",Ham
10-Dec 17:57: We have deducted P10.00 from your load as payment for UTANG NA LOAD you availed last 2024-12-06 17:57:30 Ref:180920547838,Ham
"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",Ham
1/2 10-Dec 17:57: P20 loaded to 09129094503 from XXXXXXXX7428 for 1 year. Ref:BLA08B2RKW. Get MORE with PROMO LOAD in the Smart App!,Ham
"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"May chance kang manalo ng Php 50,000 ngayong Dec 8-14 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load Saya All 99 o All Data 99. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"BEST MAGIC EVER! Get DATA + CALLS and TEXTS ng WALANG EXPIRY! Mag-Subscribe na sa MAGIC DATA+ 149 and enjoy 2 GB + 50 ALL NET CALLS & 50 ALL NET TEXTS. Also available MAGIC DATA+ 299, 499 and MORE!",Ham
Nag-expire na ang Open Access Data mo.,Ham
"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
"Never run out of data. Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",Ham
May 60 minutes ka na lang sa Open Access Data mo.,Ham
Congratulations! May FREE P20 Online Voucher ka when you spend at least P300. Visit your voucher pocket to claim your free P20 now!,Ham
Ayos na ayos! Ito na ang iyong 1 GB for 1 day! Gusto mo pa ng more sulit deals? Go to HOT DEALS on https://smrt.ph/GetSmartApp or dial *123#!,Ham
06-Dec 17:57: UTANG NA LOAD approved. May 200 MB data ka na for 1 day. P10 will be deducted sa iyong next reload. Ref:780960741889,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
Nag-expire na ang Open Access Data mo.,Ham
Nag-expire na ang FREE UNLI TIKTOK ARAW-ARAW mo.,Ham
"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
Nag-expire na ang Unli Calls mo.,Ham
Nag-expire na ang Unli Texts mo.,Ham
"May chance kang manalo ng iPhone 12 ngayong Dec 1-7 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load TikTok Saya 50 o All Data 50. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
"Deserve ng pamilya ang bagong appliances sa bahay ngayong Pasko with GGives. Free ang last installment mo when you pay in 12 mos. Promo is available at select stores. T&Cs apply. To learn more, login to GCash > tap Borrow > GGives > View More on our Special Offers.",Ham
"Never run out of data. Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",Ham
May 60 minutes ka na lang sa Open Access Data mo.,Ham
"Always stay connected. Manage your subscriptions and check out the Smart App for Bigger & Longer Offers, No Expiry offer and MORE! smrt.ph/SmartApp",Ham
May 60 minutes ka na lang sa Unli Calls mo.,Ham
May 60 minutes ka na lang sa Unli Texts mo.,Ham
May 60 minutes ka na lang sa FREE UNLI TIKTOK ARAW-ARAW mo.,Ham
"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA or any promo at least P5 to get EXTRA 1 GB for 1 day FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",Ham
You have received P247.50 GCash from Philippine Seven Corporation w/ MSG - PSC Cashin. Your new balance is P336.26 12-05-24 9:44PM. Ref no. 0023358055129.,Ham
Send Money to any BDO account in the same foreign currency with the BDO Online app - 9 currencies available! Try it now!,Ham
"Your SPayLater bill of PHP 308.97 is due today.To avoid your account being suspended and incurring late penalties, please pay now via https://shp.ee/mvbcukc.",Ham
I-celebrate ang PASKO with our Grand Gift: Get up to 100 GB data + UNLIMITED CALLS & TEXTS! Paano? Send 10 'Pasa Promo' to DIFFERENT loved ones: 1. Start sending 3 PasaPromo to get Santa's First Gift: 24 GB & more. 2. Share 3 more PasaPromo for Double Delight: 48 GB & more. 3. Complete 4 more PasaPromo to unwrap the Grand Gift. Go to 'Pasa' on https://smrt.ph/GetSmartApp to start sending! 'Til 10-December-2024 only!,Ham
"Your SPayLater bill of PHP 308.97 due on 12-05-2024.To avoid your account being suspended and incurring late penalties, please pay via https://shp.ee/mvbcukc.",Ham
Binge-watch pa rin kahit bitin ang data! Palista muna ng Borrow EasySurf99 17GB FUNALIW para wantusawa ang panonood! Kaya Today with Borrow Load.,Ham
Unli Texts Exp: 06Dec2024 02:34PM Unli Calls Exp: 06Dec2024 02:34PM,Ham
03Dec02:34 PM Regular Load: P7.00 Exp: 03Dec2025 02:25PM FREE UNLI TIKTOK EVERY DAY Exp: 06Dec2024 02:34PM Shareable Data MB: 3072 Exp: 06Dec2024 02:34PM,Ham
"Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
Your regular load is low on balance. Add Regular Load NOW to continue enjoying our promos and services.,Ham
Mas pahabain pa ang UNLI TIKTOK SAYA! Get up to 30 DAYS of UNLI Tiktok + 20 GB + Unli Calls & Texts. Load na at smrt.ph/SmartApp,Ham
Tuloy ang Saya! May UNLI TikTok + 3 GB + Unli Calls & Texts ka na with TIKTOK SAYA 50 for 3 days.,Ham
2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at smrt.ph/SmartApp,Ham
1/2 03-Dec 14:25: P5 loaded to 09129094503 from XXXXXXXX7428 for 1 year. Ref:BL307MSJJK. Get MORE with PROMO LOAD in the Smart App!,Ham
03-Dec 14:21: We have deducted P12.00 from your load as payment for UTANG NA LOAD you availed last 2024-11-01 23:14:02. Ref: 181017638298,Ham
1/2 03-Dec 14:20: P60 loaded to 09129094503 from XXXXXXXX7428 for 1 year. Ref:BL327MSBL8. Get MORE with PROMO LOAD in the Smart App!,Ham
2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at smrt.ph/SmartApp,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
"Sa PalawanPay, mas pinabilis na dahil sa Quick PIN, siguradong safe at secure pa ang pera mo at all times!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"#BDOStopScam: Papalapit na ang holidays, so parami na rin ang scams! Remember na 'pag may link, malamang scam yan. Don't click links!",Ham
"May chance kang manalo ng iPhone 12 ngayong Dec 1-7 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load TikTok Saya 50 o All Data 50. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
Laging suliting ang load bago pa ito mag-expire! Expired na ang promo? Load your fave ALLDATA50 with just a tap sa https://smrt.ph/GetSmartApp o sa suking tindahan!,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Di na kailangan mag-worry kapag mauubusan ng load dahil may TNT UTANG NA LOAD! Get up to P30 worth of regular load now, and pay sa next top up mo! Dial *5623# now!",Ham
"May chance kang manalo ng Samsung S23 ngayong Nov 24-30 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load TikTok Saya 50 o All Data 50. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
50 GB for 50 pesos? Bili na ng All Data 50 to get 2 GB + FREE 48 GB valid for 3 days -- Kunin mo na bago pa mawala! Free data arrives in 24h! Load na: https://smrt.ph/GetSmartApp (Wais Hacks) or dial *123# NOW!,Ham
"New features on the BDO Online app: Send Money to the same foreign currency, request loan documents, Installment Offers, and Checkbook Services! Try it now!",Ham
"A reminder from GOMO: DO NOT CLICK LINKS AND NEVER SHARE YOUR OTP. If there's a link, it's a scam - no exceptions, Fam! Got one? It's spoofed! GOMO will never send links in texts.",Ham
"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA or any promo at least P60 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",Ham
"Suki, na-miss ka namin! Balik ka na dahil soon ay mas pabibilisin namin ang pag-login sa PalawanPay gamit ang Quick PIN!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA or any promo at least P60 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
"May chance kang manalo ng Samsung S23 ngayong Nov 24-30 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load TikTok Saya 50 o All Data 50. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
"We hope you enjoyed your promo. Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
Nag-expire na ang Unli Allnet Texts mo.,Ham
Nag-expire na ang Open Access Data mo.,Ham
May 60 minutes ka na lang para gamitin ang Unli Allnet Texts mo.,Ham
"Always stay connected. Manage your subscriptions and check out the Smart App for Bigger & Longer Offers, No Expiry offer and MORE! smrt.ph/SmartApp",Ham
May 60 minutes ka na lang sa Open Access Data mo.,Ham
"Never run out of data. Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",Ham
